start,end,center,mds1,mds2
13002479,13006020,13004249,-0.00364429317945708,-0.003572898074154595
13006021,13010375,13008198,0.003906789544392982,-0.008129876534157816
13010380,13014020,13012200,-0.0077478548845160535,0.003730005190531124
13014022,13017848,13015935,6.542008860349617e-05,0.002101552164811386
13017850,13021024,13019437,-0.00700402012098716,-0.003708566749162763
13021026,13024486,13022756,-0.004770862641042362,-0.009838623081312297
13024488,13028585,13026536,-0.004236064628804543,0.0010255672285506725
13028590,13032683,13030636,-0.00872487991987439,0.001845822965449105
13032689,13037439,13035064,-0.0040676487393164085,-0.002995385993842186
13037440,13040833,13039136,-0.004964078897625427,0.0009809037968030803
13040834,13044957,13042895,-0.0014799040893439545,0.007535836592877415
13044965,13049423,13047194,-0.01128011040248768,0.001552916024081745
13049440,13053031,13051235,-0.0074235321272444164,0.00443948191008613
13053033,13057744,13055388,-0.010293832913651145,0.001951375128201061
13057745,13062318,13060031,-0.00813190656568243,-0.0017787179651218182
13062319,13066990,13064654,0.0030571781763467044,-0.000254575810544186
13067001,13070327,13068664,-0.0061226322409590065,0.008965723547672126
13070329,13075198,13072763,-0.006279703700187984,-0.0014123246472384267
13075206,13079236,13077221,-0.00028370337568358207,0.0023815568163380227
13079239,13085895,13082567,-0.0008764923591743491,-0.0038182810791263224
13085899,13089477,13087688,-0.006446309276135765,-0.007659024038716598
13089480,13093749,13091614,0.0005699475695454991,0.005583443629762526
13093750,13097169,13095459,-0.006186109344898911,-0.00390928137051084
13097172,13100284,13098728,0.002893350369228557,-0.009610655780866737
13100286,13104353,13102319,0.004864197598259289,0.0016931224912306126
13104356,13108468,13106412,-0.003017737878967907,0.0033087192069743278
13108469,13112708,13110588,-0.008864040440991693,0.0035805742538113023
13112716,13116235,13114475,-0.00555922048983293,0.0010100629804354496
13116236,13119868,13118052,-0.008047454353664232,-0.001723408134372114
13119870,13123344,13121607,-0.005907263285759156,0.0061313846117866085
13123346,13128167,13125756,-0.008887798140289362,0.004543723200472732
13128168,13132663,13130415,-0.0051747688837808035,0.006825701972810969
13132664,13136484,13134574,-0.00519815466723998,0.00348340671736244
13136486,13142348,13139417,0.0007508515269657114,-0.005692638385191932
13142350,13146759,13144554,-0.008003087890699031,0.0004775257188671235
13146761,13150735,13148748,-0.007262570640088342,-0.0007592972976864183
13150736,13153893,13152314,-0.006193540047778483,0.0006788228755175206
13153895,13157967,13155931,-0.0019539989818970144,0.004262027780857235
13157969,13161222,13159595,-0.0024714385145870503,0.004557301022639033
13161226,13165807,13163516,-0.004080572850112455,0.0007895877650850275
13165808,13172770,13169289,-0.006545494254065598,0.003858279502392547
13172778,13177325,13175051,-0.0032866651336403933,-0.01116340106653716
13177326,13181645,13179485,-0.0031790390104982995,0.007903720906113952
13181647,13187007,13184327,-0.008345463087885328,-0.004197913451499094
13187009,13190375,13188692,-0.004795467945210058,-0.0014869283974139513
13190377,13194966,13192671,0.005834764701192959,-0.00783344172864222
13194969,13199650,13197309,-0.008175185255251438,0.0014615886752272647
13199652,13203797,13201724,-0.007462136640419443,-0.0002638476218623269
13203798,13208652,13206225,-0.004519273008805114,0.00222004165110961
13208653,13213689,13211171,-0.0022225485049601583,0.007956436058985586
13213698,13218242,13215970,-0.006224736761086046,-0.001107037006577451
13218243,13223302,13220772,0.011096307928614567,0.008417234433599704
13223303,13227837,13225570,-0.008634822011529203,0.002191956576624042
13227842,13233387,13230614,-0.002580905987945061,0.004512082277136905
13233391,13236899,13235145,-0.007497879622435097,-0.0009931422494370366
13236900,13241778,13239339,0.0053015251866855555,0.0002498107695640531
13241783,13246024,13243903,-0.0028243422813146353,-0.008159723234165993
13246028,13249700,13247864,-0.008061330091321522,-0.002654474685576422
13249706,13255151,13252428,0.014887604626526423,-0.00902710365592179
13255154,13259003,13257078,-0.010953727608730689,-0.00547005181351237
13259007,13262645,13260826,-0.0017730379710085885,0.002768292000540151
13262650,13266495,13264572,-0.005046707772372109,-0.006320306318335071
13266507,13272386,13269446,-0.008982242574700254,0.001753315733150929
13272392,13281873,13277132,-0.007542409147607272,-0.004050725813585506
13281874,13286173,13284023,0.0035640795242012223,0.002164995780163639
13286177,13291044,13288610,-0.004269592773224866,-0.007674663352803936
13291046,13294917,13292981,-0.009398951628281544,-0.003800867966002112
13294919,13298495,13296707,-0.003482695402249047,0.0004737709516949107
13298503,13302207,13300355,-0.006607177396780528,-0.0017788456017894746
13302210,13305859,13304034,-0.002282324972603436,0.00769504574582943
13305860,13310020,13307940,-0.007881550409942779,0.004007421762755856
13310026,13313104,13311565,0.00671893366076911,-0.029218150244169707
13313106,13316728,13314917,-0.005813627753819935,0.001846438613148535
13316738,13319931,13318334,-0.005457011326954384,-0.007256935930973641
13319933,13323042,13321487,-0.0012834055517072296,-0.011181356509593558
13323044,13326535,13324789,-0.0047742770289901145,-0.000730130784712357
13326536,13329700,13328118,-0.008219797294335546,-0.0025670512486682673
13329701,13333156,13331428,-0.006468169059345734,0.0020563735550542758
13333160,13336626,13334893,0.009923448163992038,0.00577722331000904
13336629,13340125,13338377,-0.004715160902412728,-0.0023974712511013858
13340128,13343460,13341794,-0.008428756242686986,0.0013460537962724866
13343463,13346672,13345067,-0.008588028929212628,-0.0015029871628666823
13346676,13350046,13348361,-0.0053952637911238825,-0.0005527177328052132
13350047,13353270,13351658,0.0023268980025478963,0.005461326538121561
13353273,13356925,13355099,-0.005108961644731676,-0.004209059587507783
13356926,13360630,13358778,0.0029217131034573207,0.0030447476073403017
13360634,13364637,13362635,-0.0050979466350281385,0.006383953822099411
13364638,13369041,13366839,-0.007963787128385368,0.003908052374543624
13369043,13372858,13370950,-0.007978012822536063,0.0018891376115050284
13372862,13377586,13375224,-0.002628823104868902,-0.00402134695618059
13377588,13382516,13380052,-0.008456260622561258,-0.005154420967481523
13382517,13386873,13384695,-0.009507773435127471,0.003341750047401273
13386874,13390722,13388798,-0.007213219335962377,-0.00013628619690474392
13390724,13400932,13395828,-0.004632831404750346,-0.00620869091587158
13400933,13404642,13402787,0.003410706735020012,0.0002255799791406737
13404651,13408678,13406664,-0.010322020079711969,0.002710800706418523
13408679,13412051,13410365,-0.007565981885205214,0.0018918724545711869
13412053,13416294,13414173,-0.003592533453382314,0.00047556847440154013
13416295,13419701,13417998,-0.003149262065257553,0.0023008789213993627
13419705,13424548,13422126,-0.007978951642427779,-0.0011904443207252974
13424553,13429801,13427177,-0.003741501412899694,0.005020100404307077
13429806,13433263,13431534,0.006923264735525409,-0.016572693969639538
13433271,13438897,13436084,-0.0028695947223467883,-0.003548050287590439
13438898,13443651,13441274,-0.00014600786798744873,0.007797964406670049
13443652,13449334,13446493,-0.0010175182913760184,0.012609405563882759
13449335,13452822,13451078,-0.010237427137541605,0.004031019128452032
13452823,13456946,13454884,-0.0025645817532064497,0.0026524106458697388
13456949,13461121,13459035,-0.005494694366829863,0.00010155090941497384
13461122,13465078,13463100,-0.002128918576461573,-3.370696148443674e-05
13465080,13468134,13466607,-0.003259583355869452,-0.009734296208740011
13468137,13471657,13469897,-0.007747328486607503,0.0037422783200217803
13471659,13475568,13473613,-0.00849252512736518,-0.009348101803646069
13475570,13479481,13477525,0.0004684014293503782,-0.014592651451176013
13479483,13482751,13481117,-0.002137191983668589,-0.003310786858508205
13482752,13485805,13484278,-0.0034283581339350088,0.00492209282944044
13485813,13490481,13488147,0.005231691881860432,-0.010456468993975046
13490483,13495542,13493012,-0.005740095128888914,-0.00090560660488014
13495547,13499158,13497352,-0.0035999517035538017,0.004523999198096606
13499163,13504608,13501885,-0.007560712501018431,-0.004799820887092617
13504615,13510186,13507400,-0.0031794223485699788,0.004224064140171169
13510188,13515066,13512627,-0.0027959830369412536,-0.01153682807385186
13515068,13518819,13516943,-0.007771357384008996,0.00021643552391937976
13518820,13523110,13520965,-0.004062935414982468,-0.0009195056733463851
13523116,13526389,13524752,-0.00591960306173348,-0.0068962878567312485
13526391,13529567,13527979,-0.006616220254487839,0.0012223109535549454
13529569,13532784,13531176,-0.0017373662210128883,0.005234751853783618
13532785,13535847,13534316,-0.006506140174774014,0.0050702548241580185
13535849,13539947,13537898,-0.0048562989626065025,-0.0007797869753593007
13539954,13543359,13541656,-0.008485370672968466,0.007361969483405367
13543368,13546816,13545092,-0.002381687776434265,-0.003335323389579755
13546817,13551986,13549401,-0.010010098153162401,0.0011349756573975217
13551990,13556869,13554429,0.011375034054393234,-0.0020656895909185718
13556873,13560776,13558824,0.0010423152641689548,-0.008836451259033816
13560777,13564719,13562748,-0.0039886234294337925,-0.013876367478993469
13564720,13569216,13566968,-0.011921777159561888,0.006286966014532071
13569221,13574150,13571685,-0.005153155112915648,0.0008752831566893555
13574155,13577811,13575983,-0.010077070870303139,0.001207425877565393
13577823,13581837,13579830,0.004551595462549664,-0.00044000779320361126
13581838,13586256,13584047,0.01593980942761675,-0.01353886239920306
13586260,13590007,13588133,-0.0058427952627302555,-0.0007137955090988657
13590011,13593981,13591996,-0.0010216412539439722,0.004713066016145653
13593991,13597035,13595513,-0.0032310319517092683,-0.007101364117600908
13597040,13600291,13598665,-0.004473464066565025,0.0017177921914355151
13600298,13604101,13602199,-0.00793317432264783,0.0018071961880977226
13604102,13607377,13605739,-0.008351635482694906,0.002045114162444708
13607402,13611104,13609253,-0.007875769897864907,0.006672972194889172
13611109,13617085,13614097,-0.005526590427736893,0.0012388172409244498
13617087,13620792,13618939,-0.00383556744843418,0.007238254431992494
13620793,13624870,13622831,-0.00833945335948995,-0.002938049286563894
13624873,13628162,13626517,-0.006478407429285343,0.0017181169274182169
13628163,13632104,13630133,-6.349527737267599e-06,0.0011299625276649842
13632106,13635492,13633799,-0.0016760659953604618,0.0018545071183998431
13635495,13638613,13637054,-0.0030484397803533093,0.005118594356629706
13638617,13642355,13640486,-0.003275294771479102,0.0023190822355718893
13642356,13645586,13643971,-0.006787120607499454,0.004224109457500832
13645587,13648779,13647183,0.00015461262206046625,0.007927740359633109
13648780,13652464,13650622,-0.007459752833428575,0.004024705542086702
13652465,13655649,13654057,0.002745637310159012,-0.005957766182716262
13655656,13660221,13657938,0.002232678504548769,0.0007707566272290485
13660222,13663432,13661827,-0.00665992793671764,0.001767866459952449
13663434,13667119,13665276,-0.006167840640493726,-0.004174762576996998
13667120,13670395,13668757,-0.007293365378876124,0.0020293401722091178
13670396,13673751,13672073,-0.006491077392126731,-0.006475478395740269
13673752,13682256,13678004,0.003761426368706682,0.0018266209800973916
13682257,13685598,13683927,0.008680474030238491,0.006922474707581531
13685599,13688789,13687194,-0.007037775744019725,0.002079730182163764
13688791,13692313,13690552,0.00029435129998759606,0.005942778621513841
13692324,13695406,13693865,-0.005097961798608091,-0.001889147776157049
13695407,13698949,13697178,0.0007901419529112266,-0.004396869599652224
13698951,13702320,13700635,-0.007880837155143608,0.0004325729862308203
13702321,13705856,13704088,-0.01146368280851464,0.003246143306423337
13705859,13710744,13708301,-0.004006137820862202,-0.0007735701562457124
13710748,13714180,13712464,-0.004918330490445045,-0.0050011807610654295
13714186,13718114,13716150,-0.0027075174932621048,0.0037745965852245575
13718118,13722364,13720241,-0.004806220985992084,0.0032669724503157833
13722368,13726834,13724601,-0.0071376627762430025,-0.0020175028775427906
13726835,13730862,13728848,-0.007119766629138858,0.001997180383374241
13730892,13734911,13732901,-0.0035741559101127103,0.0007461196114554309
13734920,13738337,13736628,0.023465381975990955,-0.00013689058169903968
13738339,13742619,13740479,-0.005489020834708649,-0.011404522753633808
13742621,13746649,13744635,-0.004945834802751375,-0.0048783628316099266
13746652,13750543,13748597,-0.0064634596500750645,0.0022904832716437364
13750547,13754165,13752356,-0.004003384434322125,0.005493502880581218
13754166,13757863,13756014,-0.006502736534052028,0.008629601104688998
13757866,13761247,13759556,-0.008433185022935144,0.002893370878136322
13761249,13764851,13763050,-0.0055243943285323855,0.004968405105035824
13764854,13768949,13766901,0.0017428625445670394,-0.014033070074035637
13768950,13772096,13770523,0.004479243498371009,-0.013058496442157268
13772098,13776535,13774316,-0.007528836208434635,-0.010852256542142183
13776537,13780132,13778334,0.0036045133455866016,0.0036984862122506662
13780135,13784603,13782369,-0.010029289112166337,0.000554585345858323
13784606,13788227,13786416,0.0017666058887696307,0.0027357957436658737
13788228,13792773,13790500,-0.005669231148244975,-0.0016522758703796793
13792776,13796968,13794872,-0.003635421610997149,0.0013769333715605062
13796969,13800314,13798641,-0.010508100939504019,0.001329775720578798
13800315,13803877,13802096,-0.0035641033686019956,0.006497641996328821
13803878,13807659,13805768,0.0019316916373302566,0.005706164306409256
13807666,13812589,13810127,-0.011790903217259941,0.0010203425572404782
13812595,13816861,13814728,-0.004938590416485022,0.005003916656339243
13816869,13820412,13818640,-0.011790729847844435,0.004482650436548762
13820415,13824664,13822539,-0.007770976456911472,-0.00022368347115647296
13824665,13827924,13826294,0.0029883328066708506,0.0061677530997315865
13827925,13831198,13829561,0.0018401549545688251,-0.0027067176780358445
13831199,13834793,13832996,-0.0026146775962503878,-0.006147684179763299
13834796,13838838,13836817,-0.0074347721887465705,0.00560102168176265
13838841,13842790,13840815,-0.008200533791021288,-0.00622516607764813
13842794,13847206,13845000,-0.004387793514031331,0.006346720446302362
13847207,13850521,13848864,-0.006384618328570615,0.002614096827468086
13850522,13857326,13853924,-0.005906480648835715,0.0023314059697526457
13857327,13862504,13859915,-0.008798025938033876,-0.00512354978647169
13862511,13868030,13865270,7.575654871666172e-06,-0.01801354149072624
13868032,13873494,13870763,-0.00956529872455601,0.00891662251491381
13873495,13878611,13876053,-0.009342555973268664,-0.001236475046226568
13878618,13883319,13880968,0.0014091074665923402,0.0037086528909113514
13883323,13887085,13885204,-0.002190371679788804,-0.004629445462319971
13887087,13892921,13890004,-0.0018890264945835933,-0.003414149494138628
13892922,13896426,13894674,-0.008177424290251385,0.0011596659706524133
13896427,13900197,13898312,-0.003159095850060504,0.00535235558245184
13900199,13903424,13901811,-0.002264804742913287,0.00394456416161935
13903425,13907021,13905223,0.02027343237816001,0.01578481658115623
13907025,13911007,13909016,-0.01008907162370885,0.00011440213032327823
13911008,13915810,13913409,-0.002905554274006863,0.0016599632385031519
13915812,13920457,13918134,-0.00903525263521567,0.00285140163761206
13920460,13924610,13922535,-0.007178530007206711,0.00039502079909003356
13924619,13927894,13926256,-0.007136671867798791,-0.0014529460377193124
13927897,13932179,13930038,-0.0010522438831474157,-0.0030011004672734895
13932180,13937228,13934704,0.0003956007358169519,0.002622376146767026
13937230,13940724,13938977,-0.005920198160468409,0.00401659936811814
13940730,13945139,13942934,-0.010634668139124363,0.0031275986836443396
13945140,13948691,13946915,0.00014462217563029572,-0.006419566856368782
13948693,13954235,13951464,-0.009256935498419742,0.004131971601572786
13954236,13958634,13956435,-0.01053824328216533,0.0011440449572495198
13958635,13962776,13960705,-0.008605415757052336,0.0013394576084056384
13962784,13966678,13964731,0.0012804296354404629,0.007928840942878013
13966679,13970126,13968402,0.005925251473420636,0.00374303527213968
13970129,13974315,13972222,0.006746731875610215,0.00036577194249520713
13974317,13977322,13975819,-0.006173191977546486,0.0020389962290758915
13977324,13981689,13979506,-0.010382960105605698,0.003259468504974141
13981691,13985973,13983832,-0.00027253642009285935,-0.0153193296712244
13985975,13989123,13987549,-0.006903153852211395,-0.0069224560812920525
13989128,13993953,13991540,0.010519838272760087,0.009043639293520854
13993956,13997903,13995929,-0.006728763570578008,0.005068777840742397
13997904,14002705,14000304,-0.011714192692832245,0.001174222970111518
14002708,14006522,14004615,-0.009742314730523638,0.0017180575608850908
14006523,14010720,14008621,0.025157278417795165,-0.0051139383773509805
14010721,14013980,14012350,-0.005088360366513514,0.009698787898512338
14013983,14019197,14016590,-0.008747848602357137,-0.0025787485413942433
14019198,14023817,14021507,-0.010243486221891362,-0.0038714516642454
14023821,14027078,14025449,0.004370082518169021,-0.010001815917753497
14027081,14031558,14029319,-0.004841768963383958,-0.0032995376798884714
14031559,14035581,14033570,0.0072121536620614385,-0.01137874767329606
14035586,14039227,14037406,-0.004394833643141042,0.008115294863722523
14039236,14043796,14041516,-0.00647824460901599,0.0031734967310138224
14043798,14049144,14046471,0.00435864333213896,-0.004281064980237863
14049147,14062491,14055819,-0.001987887071190516,-0.006559989217883018
14062494,14066897,14064695,0.0023454886017156206,-0.004862413742476527
14066898,14070820,14068859,0.005798373035213282,-0.02310338516495231
14070821,14075213,14073017,0.01819082972622395,0.00570099321819123
14075378,14080472,14077925,-0.003641510393563551,0.0014287241081217595
14080473,14085796,14083134,-0.009085386055595139,0.0012657337062040284
14085801,14089745,14087773,-0.004075757699339101,8.613067380186075e-05
14089755,14093923,14091839,0.004592585686772404,0.011700458427882218
14093928,14100134,14097031,-0.007605915842863213,0.005000641113213265
14100137,14105662,14102899,-0.0007109025263865769,0.007465447922092322
14105663,14110061,14107862,-0.0007120432336016855,0.005257545813361516
14110064,14114223,14112143,-0.004790549463611974,-0.00018790768327509602
14114224,14117891,14116057,-0.0030772061103253967,0.006671496253225559
14117892,14121935,14119913,0.005159931442818253,0.0006629997115718832
14121937,14126299,14124118,-0.006382865759455448,0.0018522156129334461
14126301,14129651,14127976,-0.0008525731645150655,0.0026076030984528474
14129653,14134285,14131969,0.00011124097353785493,-0.0035180425852198373
14134292,14138458,14136375,0.0009071926511098684,-0.004563987680685208
14138462,14141955,14140208,8.867088114461976e-05,-0.010514357218865865
14141957,14147184,14144570,-0.004930305913401958,0.0014065264566625595
14147185,14151059,14149122,-0.0006614102501384172,-0.009485272972635858
14151064,14154879,14152971,0.004529164029089354,0.002529554920671317
14154880,14159130,14157005,-0.00371355304840063,0.0068243599291576565
14159132,14166043,14162587,-0.002058745281234552,-0.002246275289612831
14166044,14171655,14168849,-0.011388324026998894,-0.0024076373756450383
14171656,14176682,14174169,-0.0079129460988652,0.002100379857994713
14176685,14181796,14179240,-0.00038995072985953307,-0.008517144233002382
14181797,14185665,14183731,-0.003282067771196489,0.005976238500507893
14185667,14190588,14188127,-0.00508620277132846,0.004934981032500292
14190591,14194415,14192503,-0.005467274755004966,0.002650070655513184
14194420,14198727,14196573,-0.005463863856951051,0.007089115349229119
14198728,14203498,14201113,-0.0033954708064827133,0.0026975368179382227
14203500,14207418,14205459,-0.00019685537798704697,0.0019065222527056462
14207419,14211104,14209261,-0.010648216467680814,-0.0002939565003329039
14211108,14216882,14213995,-0.004623841342039979,0.006292813700756414
14216883,14229622,14223252,-0.010604503392031905,0.0064341749694887
14229623,14235687,14232655,0.002362673457630657,0.0028862018039051067
14235693,14240989,14238341,0.0018127112216357246,-0.004541529345228033
14240991,14245396,14243193,-0.005232217807194301,-0.0028421915656262737
14245401,14252652,14249026,0.0006551723126432691,-0.00231931751398582
14252653,14259381,14256017,-1.950650407386793e-05,-0.021119162033261613
14259399,14264816,14262107,-0.0035499377508942985,0.0007779162252067173
14264819,14270407,14267613,0.006769441770125186,-0.0007464994955863102
14270412,14274332,14272372,0.010235740425292952,-0.004014029062244825
14274335,14277811,14276073,-0.0026823592727631463,0.00029773704812538585
14277815,14281231,14279523,-0.0012596245337993912,-0.00636188591819963
14281232,14285677,14283454,-0.00919065458819782,0.0041211138764060875
14285678,14290036,14287857,-0.009239172139093928,0.0013966964650377813
14290044,14293291,14291667,-0.00963519329018995,0.004009349810489522
14293294,14299307,14296300,-0.0003580109845890453,-0.007833311195727177
14299308,14303623,14301465,0.00034415367611727353,-0.004939987479040619
14303624,14308123,14305873,-0.009928121475493988,0.0043189444088011005
14308149,14311989,14310069,-0.0023419995296383622,0.005180545655374992
14311992,14315972,14313982,-0.007865692720383354,0.001152731522440802
14315977,14321098,14318537,-0.008337827679532284,-0.005820745469433148
14321099,14324687,14322893,0.00528862632311519,-0.005746313128820065
14324691,14327850,14326270,-0.0028670718518574796,0.0022198464269808553
14327852,14331055,14329453,-0.007091626600053807,-0.00017764622854568105
14331059,14334969,14333014,-0.005104651169020514,0.005522799695126949
14334970,14347079,14341024,-0.007817558305770389,0.0029742120606886476
14347080,14351381,14349230,-0.011367274385089138,0.002493805023276896
14351385,14355809,14353597,-0.007427067723716186,0.0018242701725187202
14355813,14361909,14358861,-0.008783203223495325,-0.005640138490120348
14361917,14366975,14364446,-0.008751640414065426,0.006908156002754752
14366977,14372219,14369598,-0.0014285749620297228,-0.010796883258077709
14372220,14377288,14374754,-0.0019058286640050248,-0.019351000687789763
14377290,14381655,14379472,-0.0022487791956829232,0.004290238485493312
14381662,14385053,14383357,-0.007679967956910401,0.0020409212488607634
14385054,14390924,14387989,-0.0024070711367531147,0.00036121988856182777
14390927,14396311,14393619,-0.00804391102469884,0.0026724246865433513
14396312,14400659,14398485,0.000741309651991213,-0.0029031134697485826
14400661,14404567,14402614,-0.006360672612252535,-0.0008686118662782547
14404571,14408163,14406367,-0.010381770379565869,0.002695702506153202
14408168,14412502,14410335,-0.00896179079698717,0.00010885796959762542
14412506,14416143,14414324,-0.0084593827524144,0.0003573675187950539
14416145,14419309,14417727,0.0014217959186975174,0.010130725734965436
14419310,14424976,14422143,0.00365737803866217,-0.00447853712068066
14424977,14430664,14427820,-0.007996355651208993,-0.004266437769983567
14430665,14435811,14433238,-0.00923803616122958,0.003679515380226911
14435814,14439479,14437646,-0.003155739267641412,-0.010742146253678123
14439480,14446345,14442912,-0.007865101737473396,-0.004028700942774715
14446350,14450229,14448289,-0.007475929570267446,0.0025286650031829862
14450242,14458644,14454443,-0.0015092180356704483,0.0027075343348137815
14458648,14462429,14460538,-0.010415903904275473,0.0032779322304586802
14462434,14465520,14463977,0.005839474407313589,-0.0038072322201651034
14465523,14469685,14467604,-0.0056940989266978,-0.003059704364897457
14469688,14473683,14471685,-0.0038245656780770657,0.002454964813198975
14473686,14478458,14476072,-0.009573011641749929,0.0018400130592427278
14478462,14482796,14480629,-0.003373456629586519,-0.010612100376527751
14482797,14487228,14485012,0.018587352496118544,-0.0039829202296024
14487231,14492155,14489693,-0.005078020971751147,0.005636969472056448
14492156,14496907,14494531,-0.009314030646124577,0.005595743044771591
14496909,14500680,14498794,-0.004528317877520585,-0.00501453442205413
14500682,14504381,14502531,-0.009482500354456542,0.0016593257513763226
14504382,14513306,14508844,-0.0066635544399974754,0.0009362204658697549
14513311,14518370,14515840,-0.006959503221471592,0.0014391093480097122
14518376,14523234,14520805,-0.00268393370669578,-0.011354481876030997
14523236,14527312,14525274,-0.008605088620242583,-0.0037651410530659905
14527326,14532082,14529704,0.0011206248112602922,-0.013957273699608716
14532085,14538534,14535309,-0.00930688582354974,0.002729010931613909
14538537,14543801,14541169,0.0016169241894991757,-0.009638225293131415
14543802,14550161,14546981,0.012343768075464676,0.011052227246415029
14550162,14554351,14552256,-0.008354548460871235,0.0021296262453200424
14554354,14560420,14557387,0.0023529024530621508,0.002808849644831893
14560423,14565169,14562796,-0.006244399463542035,0.0007114824673777605
14565170,14568510,14566840,-0.008460871065543534,-0.0030122680047521082
14568513,14573316,14570914,-0.008151098861019107,-0.0005653835309496365
14573317,14576692,14575004,-0.001935679567193147,-0.007676674284236406
14576693,14581136,14578914,0.004317592105077078,-0.004971664273643079
14581140,14584590,14582865,-0.008550087896789738,-0.008511447722928209
14584591,14588347,14586469,-0.0017997331354043839,0.005947076566904335
14588348,14593189,14590768,-0.002857464204206321,0.004827162784006637
14593190,14596650,14594920,0.00024600648068024675,0.0010383615824460265
14596651,14600848,14598749,0.005251901175394506,-0.009307687241642234
14600851,14604126,14602488,-0.008059097027906465,0.004998651173396791
14604127,14607532,14605829,0.0006958917440070362,-0.00019829876721343408
14607533,14611027,14609280,-0.006174785970278551,0.006796124590706852
14611029,14614218,14612623,-0.006825384819830615,0.002374672832064953
14614219,14617310,14615764,-0.00045846469128556916,0.0031010491598647276
14617311,14621055,14619183,-0.011272901569167992,0.0061016977669671665
14621057,14624270,14622663,-0.0025026349692384743,0.008617468744851387
14624277,14627714,14625995,-0.004712381435006956,0.0028086561402513813
14627716,14631554,14629635,-0.0005304249691684795,0.008618184397120901
14631557,14637903,14634730,-0.009685549747239128,0.002396690277825637
14637908,14642520,14640214,-0.002906414828241928,0.0018742007912046757
14642525,14646922,14644723,-0.010087377093977893,0.004159631571921006
14646925,14652289,14649607,0.0006699100706929862,0.0027907218060717796
14652291,14658746,14655518,0.0031285755230346223,0.0028130138444502173
14658748,14664200,14661474,-0.0014948882059790817,-0.004482545630776515
14664202,14671428,14667815,-0.0069758529685063275,0.00040190568977040186
14671430,14675938,14673684,-0.0011284325532078898,-0.016248336268937003
14675942,14680598,14678270,-0.00012802752779320206,-0.012411999349744489
14680602,14684318,14682460,-0.0068874506781825195,-0.0008749093039622333
14684321,14690192,14687256,-0.00327365951525062,-0.001984792094230217
14690200,14696100,14693150,-0.005377086070394501,0.004807771582355465
14696101,14699656,14697878,-0.010612077898306859,-0.0011360152235290525
14699664,14703474,14701569,-0.0056290080481820725,-0.0034845180354449883
14703475,14706658,14705066,-0.007578676248597011,-0.0015976273360206695
14706659,14710451,14708555,-0.0020200183226550253,-0.0017343069929622028
14710455,14714136,14712295,-0.008304575398335045,0.005734132048990455
14714140,14717627,14715883,-0.006619773697334287,0.0035990982747192814
14717628,14721180,14719404,-0.008454185290114248,0.00285239097454736
14721188,14725491,14723339,0.0007793532041983621,0.003706234958329807
14725493,14731259,14728376,-0.0007504372788460703,-0.008348985014397688
14731264,14735673,14733468,-0.004590615306590584,0.005532685160973157
14735675,14740599,14738137,-0.009495239656319598,0.00445248184728843
14740600,14744043,14742321,-0.005631345423313063,-0.004083902150784884
14744045,14748686,14746365,-0.003510699528507143,0.008799311098198393
14748688,14753643,14751165,-0.006666430234662229,-0.013700626348572373
14753644,14759014,14756329,-0.0011155520659263736,0.0006907190769153723
14759015,14763135,14761075,0.0073691712815709,0.00818196775742925
14763136,14766645,14764890,-0.0031264002030727774,0.0034821956200726005
14766651,14772718,14769684,-0.011785985411605228,0.0036332511205107113
14772720,14777971,14775345,0.009959821890020792,0.011580999026256707
14777973,14783121,14780547,-0.006176341653791401,-0.0028849541622644453
14783131,14786856,14784993,-0.010812781449409292,0.002028637223612494
14786861,14791156,14789008,-0.00462515682237995,0.0014789394340022047
14791160,14796567,14793863,-0.009005147188865088,-0.0025087395322735536
14796573,14800087,14798330,0.003863706485653601,-0.0026637551021439785
14800092,14805434,14802763,-0.008025640816199284,0.0013759111690121203
14805438,14809152,14807295,-0.004881146495070745,0.006328285757220683
14809162,14814651,14811906,-0.0038269333306760246,0.0004349256619921173
14814654,14819287,14816970,-0.005611175228551884,0.003440392706954438
14819294,14823151,14821222,-0.005593731640881252,0.007486906922607044
14823161,14827594,14825377,-0.0037075813550007577,-0.0032369946416142352
14827595,14831858,14829726,-0.009190638852341997,0.0023150305104739062
14831861,14835732,14833796,-0.003357459907713222,0.0005322804043869271
14835736,14840111,14837923,-0.004743920989733003,0.0020315194728645074
14840112,14843370,14841741,-0.006996566920117639,0.003141769675913218
14843374,14847853,14845613,-0.007344481768810899,0.0027401507765055476
14847854,14852445,14850149,-0.001997648959366641,-0.0009934358773617512
14852446,14856341,14854393,-0.0035315987700154975,0.004742236805105418
14856343,14859522,14857932,-0.0033611397623465366,-0.0011050899211068911
14859525,14863626,14861575,-0.007797055756731015,0.0057871446910546
14863637,14868079,14865858,-0.006134109049229541,-0.001549160111240992
14868081,14873462,14870771,0.006576518226986853,-0.0028481644433369655
14873463,14877137,14875300,-0.000958168240795674,-0.003569750347693195
14877158,14880749,14878953,-0.004553696625206621,-0.007991462601885673
14880750,14886039,14883394,-0.01130869597690139,0.003999980548168157
14886048,14890662,14888355,0.0007360377995409558,0.0034684800692329457
14890664,14895361,14893012,-0.00920530894759657,0.006214957959266473
14895364,14899897,14897630,-0.007038331658606707,-0.0009701110874014112
14899900,14903494,14901697,-0.003774183272465307,-0.0003838386113101051
14903496,14907852,14905674,-0.0034413334903307695,-0.008320004910890777
